Destination,Origin,2015 Combined,2020 Combined,2015 Males,2020 Males,2015 Females,2020 Females
Peru,India,1434,2673,1228,2292,206,381
Peru,Indonesia,43,77,18,32,25,45
Peru,Iran (Islamic Republic of),59,107,41,75,18,32
Peru,Iraq,19,33,15,27,4,6
Peru,Ireland,215,401,111,210,104,191
Peru,Israel,516,961,319,596,197,365
Peru,Italy,4153,7748,2479,4673,1674,3075
Peru,Japan,3417,6376,1769,3494,1648,2882
Peru,Jordan,39,69,29,53,10,16
Peru,Dem. People's Republic of Korea,88,161,50,92,38,69
Peru,Republic of Korea,1691,3154,1127,2108,564,1046
Peru,Lebanon,71,131,44,83,27,48
Peru,Luxembourg,15,26,9,17,6,9
Peru,Malaysia,44,80,23,44,21,36
Peru,Malta,21,37,20,37,1,0
Peru,Mexico,3294,6148,1905,3570,1389,2578
Peru,Morocco,38,69,26,49,12,20
Peru,Netherlands,691,1288,387,725,304,563
Peru,New Zealand,95,174,44,83,51,91
Peru,Nicaragua,164,303,69,128,95,175
Peru,Norway,107,197,58,109,49,88
Peru,Pakistan,73,134,56,104,17,30
Peru,Panama,350,644,176,323,174,321
Peru,Paraguay,555,1034,258,484,297,550
Peru,Philippines,328,610,215,403,113,207
Peru,Poland,201,371,105,195,96,176
Peru,Portugal,131,242,85,159,46,83
Peru,Puerto Rico,139,257,65,122,74,135
Peru,Romania,186,340,89,162,97,178
Peru,Russian Federation,641,1194,243,456,398,738
Peru,Saint Vincent and the Grenadines,22,40,6,13,16,27
Peru,Saudi Arabia,33,58,18,33,15,25
Peru,Slovenia,29,52,17,32,12,20
Peru,South Africa,118,217,74,134,44,83
Peru,Spain,6648,12094,3667,6701,2981,5393
Peru,Sweden,287,535,155,293,132,242
Peru,Switzerland,794,1479,437,818,357,661
Peru,Thailand,21,37,5,10,16,27
Peru,Turkey,52,94,33,61,19,33
Peru,Ukraine,245,455,88,164,157,291
Peru,Egypt,20,35,16,29,4,6
Peru,United Kingdom,2945,5326,1687,3056,1258,2270
Peru,United States of America,18958,41292,11472,26870,7486,14422
Peru,Uruguay,623,1384,361,817,262,567
Peru,Venezuela (Bolivarian Republic of),4129,941889,2135,475119,1994,466770
Peru,Other,1994,4496,736,1681,1258,2815
Suriname,Micronesia,0,0,0,0,0,0
Suriname,Brazil,5023,5566,2743,3061,2280,2505
Suriname,China,4915,5446,2683,2993,2232,2453
Suriname,Guyana,12232,13557,6678,7452,5554,6105
Suriname,Netherlands,3138,3476,1713,1910,1425,1566
Suriname,Other,17819,19756,9727,10855,8092,8901
Uruguay,Micronesia,0,0,0,0,0,0
Uruguay,Argentina,27662,33022,12086,14856,15576,18166
Uruguay,Brazil,12369,14762,4965,6137,7404,8625
Uruguay,Canada,313,372,103,128,210,244
Uruguay,Chile,1288,1536,614,752,674,784
Uruguay,France,470,560,225,275,245,285
Uruguay,Germany,1384,1651,629,773,755,878
Uruguay,Italy,7327,8744,3987,4854,3340,3890
Uruguay,Mexico,532,635,235,290,297,345
Uruguay,Paraguay,1027,1225,326,409,701,816
Uruguay,Peru,90,106,62,75,28,31
Uruguay,Poland,1166,1390,508,625,658,765
Uruguay,Portugal,560,668,290,354,270,314
Uruguay,Romania,611,728,290,356,321,372
Uruguay,Spain,16232,19374,7353,9030,8879,10344
Uruguay,United Kingdom,454,541,191,235,263,306
Uruguay,United States of America,623,743,327,400,296,343
Uruguay,Venezuela (Bolivarian Republic of),583,14908,284,7511,299,7397
Uruguay,Other,6108,7302,3167,3877,2941,3425
Venezuela (Bolivarian Republic of),Micronesia,0,0,0,0,0,0
Venezuela (Bolivarian Republic of),Albania,19,17,9,9,10,8
Venezuela (Bolivarian Republic of),Algeria,95,89,45,42,50,47
Venezuela (Bolivarian Republic of),Angola,188,176,99,92,89,84
Venezuela (Bolivarian Republic of),Argentina,9944,9374,5158,4791,4786,4583
Venezuela (Bolivarian Republic of),Australia,148,137,76,70,72,67
Venezuela (Bolivarian Republic of),Austria,828,779,410,380,418,399
Venezuela (Bolivarian Republic of),Armenia,34,31,18,17,16,14
Venezuela (Bolivarian Republic of),Barbados,7,5,5,5,2,0
Venezuela (Bolivarian Republic of),Belgium,395,370,210,194,185,176
Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),1967,1853,1018,946,949,907
Venezuela (Bolivarian Republic of),Bosnia and Herzegovina,24,22,13,13,11,9
Venezuela (Bolivarian Republic of),Brazil,6026,5680,2936,2722,3090,2958
Venezuela (Bolivarian Republic of),Belize,20,18,10,10,10,8
Venezuela (Bolivarian Republic of),Bulgaria,142,133,89,83,53,50
Venezuela (Bolivarian Republic of),Canada,1136,1070,593,551,543,519
Venezuela (Bolivarian Republic of),Chile,15263,14390,7894,7334,7369,7056
Venezuela (Bolivarian Republic of),China,13865,13071,8024,7478,5841,5593
Venezuela (Bolivarian Republic of),Colombia,973315,917753,469595,435251,503720,482502
Venezuela (Bolivarian Republic of),Costa Rica,1127,1061,480,442,647,619
Venezuela (Bolivarian Republic of),Croatia,410,385,234,218,176,167
Venezuela (Bolivarian Republic of),Cuba,11423,10769,5728,5316,5695,5453
Venezuela (Bolivarian Republic of),Cyprus,15,13,7,7,8,6
Venezuela (Bolivarian Republic of),Czechia,376,353,187,174,189,179
Venezuela (Bolivarian Republic of),Denmark,145,136,92,86,53,50
Venezuela (Bolivarian Republic of),Dominica,0,0,0,0,0,0
Venezuela (Bolivarian Republic of),Dominican Republic,14743,13899,5470,5019,9273,8880
Venezuela (Bolivarian Republic of),Ecuador,36973,34858,18095,16779,18878,18079
Venezuela (Bolivarian Republic of),El Salvador,1015,956,439,406,576,550
Venezuela (Bolivarian Republic of),Ethiopia,35,32,23,22,12,10
Venezuela (Bolivarian Republic of),Eritrea,28,25,15,14,13,11
Venezuela (Bolivarian Republic of),Estonia,52,47,15,13,37,34
Venezuela (Bolivarian Republic of),Finland,72,67,30,28,42,39
Venezuela (Bolivarian Republic of),France,3777,3559,1916,1778,1861,1781
Venezuela (Bolivarian Republic of),French Guiana,30,27,13,12,17,15
Venezuela (Bolivarian Republic of),Georgia,13,11,3,3,10,8
Venezuela (Bolivarian Republic of),State of Palestine,481,453,310,291,171,162
Venezuela (Bolivarian Republic of),Germany,4211,3968,2232,2074,1979,1894
Venezuela (Bolivarian Republic of),Ghana,33,30,27,26,6,4
Venezuela (Bolivarian Republic of),Greece,735,691,468,437,267,254
Venezuela (Bolivarian Republic of),Grenada,163,152,53,48,110,104
Venezuela (Bolivarian Republic of),Guatemala,428,402,197,182,231,220
Venezuela (Bolivarian Republic of),Guyana,9149,8624,4483,4157,4666,4467
Venezuela (Bolivarian Republic of),Haiti,1900,1790,1069,996,831,794
Venezuela (Bolivarian Republic of),Honduras,294,275,130,120,164,155
Venezuela (Bolivarian Republic of),"China, Hong Kong SAR",573,539,332,309,241,230
Venezuela (Bolivarian Republic of),Hungary,1027,966,513,475,514,491
Venezuela (Bolivarian Republic of),India,258,242,136,126,122,116
Venezuela (Bolivarian Republic of),Indonesia,59,54,24,22,35,32
Venezuela (Bolivarian Republic of),Iran (Islamic Republic of),90,84,56,53,34,31
Venezuela (Bolivarian Republic of),Iraq,79,73,55,51,24,22
Venezuela (Bolivarian Republic of),Ireland,62,57,36,33,26,24
Venezuela (Bolivarian Republic of),Israel,468,440,276,258,192,182
Venezuela (Bolivarian Republic of),Italy,51068,48148,31971,29860,19097,18288
Venezuela (Bolivarian Republic of),Jamaica,95,89,41,38,54,51
Venezuela (Bolivarian Republic of),Japan,359,337,212,198,147,139
Venezuela (Bolivarian Republic of),Jordan,200,186,119,110,81,76
Venezuela (Bolivarian Republic of),Dem. People's Republic of Korea,46,43,22,21,24,22
Venezuela (Bolivarian Republic of),Republic of Korea,277,260,160,149,117,111
Venezuela (Bolivarian Republic of),Kuwait,71,66,41,38,30,28
Venezuela (Bolivarian Republic of),Lebanon,7486,7056,4566,4261,2920,2795
Venezuela (Bolivarian Republic of),Latvia,140,131,68,64,72,67
Venezuela (Bolivarian Republic of),Libya,135,126,83,77,52,49
Venezuela (Bolivarian Republic of),Lithuania,147,136,68,62,79,74
Venezuela (Bolivarian Republic of),Malaysia,34,31,17,16,17,15
Venezuela (Bolivarian Republic of),Martinique,43,40,14,13,29,27
Venezuela (Bolivarian Republic of),Mexico,3831,3610,1681,1552,2150,2058
Venezuela (Bolivarian Republic of),Montenegro,272,255,131,122,141,133
Venezuela (Bolivarian Republic of),Morocco,1008,949,534,496,474,453
Venezuela (Bolivarian Republic of),Mozambique,53,48,25,22,28,26
Venezuela (Bolivarian Republic of),Netherlands,690,649,407,379,283,270
Venezuela (Bolivarian Republic of),Curaçao,718,677,336,311,382,366
Venezuela (Bolivarian Republic of),Aruba,486,457,200,184,286,273
Venezuela (Bolivarian Republic of),Sint Maarten (Dutch part),256,240,120,111,136,129
Venezuela (Bolivarian Republic of),"Bonaire, Sint Eustatius and Saba",51,47,24,22,27,25
Venezuela (Bolivarian Republic of),New Zealand,18,16,8,8,10,8
Venezuela (Bolivarian Republic of),Nicaragua,2045,1927,915,846,1130,1081
Venezuela (Bolivarian Republic of),Nigeria,105,97,81,75,24,22
Venezuela (Bolivarian Republic of),Norway,90,84,48,45,42,39
Venezuela (Bolivarian Republic of),Pakistan,14,12,12,12,2,0
Venezuela (Bolivarian Republic of),Panama,880,828,407,376,473,452
Venezuela (Bolivarian Republic of),Paraguay,214,200,104,96,110,104
Venezuela (Bolivarian Republic of),Peru,47007,44319,26206,24398,20801,19921
Venezuela (Bolivarian Republic of),Philippines,161,150,66,60,95,90
Venezuela (Bolivarian Republic of),Poland,911,858,396,366,515,492
Venezuela (Bolivarian Republic of),Portugal,54591,51471,31672,29521,22919,21950
Venezuela (Bolivarian Republic of),Puerto Rico,419,393,191,176,228,217
Venezuela (Bolivarian Republic of),Romania,874,823,394,364,480,459
Venezuela (Bolivarian Republic of),Russian Federation,674,635,286,265,388,370
Venezuela (Bolivarian Republic of),Saint Lucia,6,4,4,4,2,0
Venezuela (Bolivarian Republic of),Saint Vincent and the Grenadines,121,113,73,68,48,45
Venezuela (Bolivarian Republic of),Saudi Arabia,1618,1524,1112,1041,506,483
Venezuela (Bolivarian Republic of),Senegal,14,12,6,6,8,6
Venezuela (Bolivarian Republic of),Serbia,830,781,400,370,430,411
Venezuela (Bolivarian Republic of),Singapore,18,16,8,8,10,8
Venezuela (Bolivarian Republic of),Slovakia,24,22,8,8,16,14
Venezuela (Bolivarian Republic of),Viet Nam,12,10,5,5,7,5
Venezuela (Bolivarian Republic of),Slovenia,103,95,56,51,47,44
Venezuela (Bolivarian Republic of),South Africa,71,66,35,33,36,33
Venezuela (Bolivarian Republic of),Zimbabwe,15,13,8,8,7,5
Venezuela (Bolivarian Republic of),Spain,74582,70318,39979,37179,34603,33139
Venezuela (Bolivarian Republic of),Suriname,46,43,23,22,23,21
Venezuela (Bolivarian Republic of),Sweden,114,106,59,54,55,52
Venezuela (Bolivarian Republic of),Switzerland,661,622,402,375,259,247
Venezuela (Bolivarian Republic of),Syrian Arab Republic,15632,14737,9480,8846,6152,5891
Venezuela (Bolivarian Republic of),Thailand,70,65,36,34,34,31
Venezuela (Bolivarian Republic of),Trinidad and Tobago,2808,2646,1314,1218,1494,1428
Venezuela (Bolivarian Republic of),Tunisia,14,12,6,6,8,6
Venezuela (Bolivarian Republic of),Turkey,132,123,78,72,54,51
Venezuela (Bolivarian Republic of),Ukraine,211,197,85,78,126,119
Venezuela (Bolivarian Republic of),Egypt,185,173,100,93,85,80
Venezuela (Bolivarian Republic of),United Kingdom,1803,1699,939,872,864,827
Venezuela (Bolivarian Republic of),United States of America,11242,10598,5627,5222,5615,5376
Venezuela (Bolivarian Republic of),Uruguay,4795,4519,2526,2347,2269,2172
Venezuela (Bolivarian Republic of),Other,192,279,117,126,75,153
Bermuda,Micronesia,0,0,0,0,0,0
Bermuda,Australia,133,176,67,90,66,86
Bermuda,Austria,42,47,30,32,12,15
Bermuda,Belgium,10,6,4,3,6,3
Bermuda,Canada,2154,2032,921,890,1233,1142
Bermuda,China,65,54,19,23,46,31
Bermuda,Cuba,24,24,7,8,17,16
Bermuda,Denmark,20,18,10,9,10,9
Bermuda,Dominican Republic,128,233,25,75,103,158
Bermuda,France,101,99,50,53,51,46
Bermuda,Germany,164,158,76,76,88,82
Bermuda,Ghana,25,20,15,12,10,8
Bermuda,Greece,4,2,1,1,3,1
Bermuda,Guyana,90,95,34,40,56,55
Bermuda,Haiti,10,3,5,1,5,2
Bermuda,India,493,572,395,411,98,161
Bermuda,Ireland,285,377,138,206,147,171
Bermuda,Israel,13,9,5,3,8,6
Bermuda,Italy,118,108,95,88,23,20
Bermuda,Jamaica,1537,1658,724,790,813,868
Bermuda,Japan,45,30,24,12,21,18
Bermuda,Malaysia,42,48,25,26,17,22
Bermuda,Nigeria,39,34,26,23,13,11
Bermuda,Pakistan,26,29,15,17,11,12
Bermuda,Philippines,1302,1782,629,829,673,953
Bermuda,Poland,36,39,18,15,18,24
Bermuda,Portugal,1632,1600,954,894,678,706
Bermuda,Romania,89,137,39,83,50,54
Bermuda,South Africa,227,287,119,167,108,120
Bermuda,Spain,38,30,18,16,20,14
Bermuda,Switzerland,63,54,35,30,28,24
Bermuda,Trinidad and Tobago,218,219,115,117,103,102
Bermuda,Turkey,9,6,7,5,2,1
Bermuda,Turks and Caicos Islands,2,1,2,1,0,0
Bermuda,United Kingdom,4066,3877,2013,1905,2053,1972
Bermuda,United States of America,3572,3606,1499,1526,2073,2080
Bermuda,Other,2390,2269,1262,1247,1128,1022
Canada,Micronesia,0,0,0,0,0,0
Canada,Afghanistan,51641,55954,25859,28019,25782,27935
Canada,Albania,15270,16544,7540,8170,7730,8374
Canada,Algeria,64223,69587,33698,36513,30525,33074
Canada,Angola,3100,3358,1564,1696,1536,1662
Canada,Antigua and Barbuda,2295,2486,1063,1152,1232,1334
Canada,Azerbaijan,3821,4139,1684,1824,2137,2315
Canada,Argentina,19310,20921,9482,10274,9828,10647
Canada,Australia,20980,22731,10819,11723,10161,11008
Canada,Austria,15747,17061,7475,8099,8272,8962
Canada,Bahamas,1624,1759,779,845,845,914
Canada,Bahrain,2375,2572,1282,1389,1093,1183
Canada,Bangladesh,58374,63250,29673,32153,28701,31097
Canada,Armenia,4139,4484,1977,2143,2162,2341
Canada,Barbados,14008,15177,6367,6899,7641,8278
Canada,Belgium,18823,20395,9283,10059,9540,10336
Canada,Bermuda,1833,1985,958,1039,875,946
Canada,Bhutan,4218,4569,2116,2293,2102,2276
Canada,Bolivia (Plurinational State of),4368,4731,2106,2282,2262,2449
Canada,Bosnia and Herzegovina,35908,38906,17926,19424,17982,19482
Canada,Botswana,844,913,347,376,497,537
Canada,Brazil,29135,31568,13147,14246,15988,17322
Canada,Belize,1982,2146,953,1033,1029,1113
Canada,British Virgin Islands,84,90,40,44,44,46
Canada,Brunei Darussalam,4457,4828,2330,2524,2127,2304
Canada,Bulgaria,18515,20060,9074,9831,9441,10229
Canada,Myanmar,8164,8845,3998,4332,4166,4513
Canada,Burundi,8418,9119,4143,4488,4275,4631
Canada,Belarus,11121,12049,5245,5684,5876,6365
Canada,Cambodia,23177,25111,10694,11587,12483,13524
Canada,Cameroon,18456,19996,9229,10000,9227,9996
Canada,Cabo Verde,163,175,84,91,79,84
Canada,Cayman Islands,268,289,144,156,124,133
Canada,Central African Republic,1048,1134,536,581,512,553
Canada,Sri Lanka,131185,142144,64397,69778,66788,72366
Canada,Chad,1585,1716,835,905,750,811
Canada,Chile,26541,28757,13078,14170,13463,14587
Canada,China,645278,699190,288860,312899,356418,386291
Canada,Colombia,69610,75425,31856,34519,37754,40906
Canada,Comoros,134,144,65,71,69,73
Canada,Congo,2444,2647,1346,1459,1098,1188
Canada,Democratic Republic of the Congo,25492,27620,12134,13147,13358,14473
Canada,Costa Rica,3925,4252,1773,1921,2152,2331
Canada,Croatia,39799,43123,19873,21534,19926,21589
Canada,Cuba,17740,19221,8518,9230,9222,9991
Canada,Cyprus,3990,4322,2007,2174,1983,2148
Canada,Czechia,20930,22677,9913,10741,11017,11936
Canada,Benin,2748,2976,1600,1733,1148,1243
Canada,Denmark,12433,13470,6383,6916,6050,6554
Canada,Dominica,2762,2991,1137,1231,1625,1760
Canada,Dominican Republic,10535,11414,5087,5512,5448,5902
Canada,Ecuador,14873,16115,6755,7320,8118,8795
Canada,El Salvador,47785,51776,23713,25695,24072,26081
Canada,Equatorial Guinea,59,63,35,39,24,24
Canada,Ethiopia,32588,35309,15874,17200,16714,18109
Canada,Eritrea,14917,16162,7739,8385,7178,7777
Canada,Estonia,3180,3444,1331,1442,1849,2002
Canada,Fiji,24513,26559,11279,12221,13234,14338
Canada,Finland,9466,10255,3849,4170,5617,6085
Canada,France,104922,113686,55037,59634,49885,54052
Canada,French Guiana,278,299,134,144,144,155
Canada,French Polynesia,178,191,89,96,89,95
Canada,Djibouti,2221,2405,994,1078,1227,1327
Canada,Gabon,1068,1156,497,539,571,617
Canada,Georgia,2554,2765,1192,1291,1362,1474
Canada,Gambia,665,719,372,403,293,316
Canada,State of Palestine,8159,8840,4540,4920,3619,3920
Canada,Germany,144950,157059,69064,74834,75886,82225
Canada,Ghana,22769,24670,11424,12378,11345,12292
Canada,Gibraltar,163,175,74,80,89,95
Canada,Greece,62330,67536,31372,33992,30958,33544
Canada,Grenada,10202,11053,4043,4380,6159,6673
Canada,Guadeloupe,511,552,243,263,268,289
Canada,Guatemala,17169,18602,8603,9322,8566,9280
Canada,Guinea,5158,5588,2598,2816,2560,2772
Canada,Guyana,87142,94421,38674,41905,48468,52516
Canada,Haiti,92911,100672,40685,44083,52226,56589
Canada,Honduras,7737,8382,3691,4000,4046,4382
Canada,"China, Hong Kong SAR",207658,225006,97379,105515,110279,119491
Canada,Hungary,36594,39650,17827,19317,18767,20333
Canada,Iceland,586,633,268,290,318,343
Canada,India,664465,720083,331826,359654,332639,360429
Canada,Indonesia,14192,15377,6352,6883,7840,8494
Canada,Iran (Islamic Republic of),153473,166294,77453,83923,76020,82371
Canada,Iraq,68065,73750,34557,37444,33508,36306
Canada,Ireland,28151,30502,14261,15453,13890,15049
Canada,Israel,26571,28789,14287,15481,12284,13308
Canada,Italy,235183,254831,117814,127657,117369,127174
Canada,Côte d'Ivoire,11255,12194,5737,6216,5518,5978
Canada,Jamaica,137496,148982,59552,64528,77944,84454
Canada,Japan,27072,29332,7897,8556,19175,20776
Canada,Kazakhstan,12373,13406,5736,6216,6637,7190
Canada,Jordan,13208,14310,7049,7637,6159,6673
Canada,Kenya,26988,29241,12730,13793,14258,15448
Canada,Dem. People's Republic of Korea,775,838,413,448,362,390
Canada,Republic of Korea,122548,132786,56784,61529,65764,71257
Canada,Kuwait,15141,16405,7878,8536,7263,7869
Canada,Kyrgyzstan,2956,3201,1361,1474,1595,1727
Canada,Lao People's Democratic Republic,14386,15587,7078,7670,7308,7917
Canada,Lebanon,88200,95568,46986,50912,41214,44656
Canada,Lesotho,104,111,60,65,44,46
Canada,Latvia,5843,6330,2652,2874,3191,3456
Canada,Liberia,2459,2664,1142,1238,1317,1426
Canada,Libya,6261,6783,3293,3568,2968,3215
Canada,Lithuania,4949,5361,2111,2287,2838,3074
Canada,Luxembourg,670,724,352,381,318,343
Canada,"China, Macao SAR",5714,6190,2528,2739,3186,3451
Canada,Madagascar,3528,3821,1600,1733,1928,2088
Canada,Malawi,665,719,352,381,313,338
Canada,Malaysia,23644,25618,10733,11630,12911,13988
Canada,Mali,2082,2255,1083,1174,999,1081
Canada,Malta,7419,8037,3780,4095,3639,3942
Canada,Martinique,641,693,293,318,348,375
Canada,Mauritania,899,973,576,624,323,349
Canada,Mauritius,15802,17120,7908,8568,7894,8552
Canada,Mexico,80090,86780,37280,40395,42810,46385
Canada,Monaco,109,116,95,102,14,14
Canada,Mongolia,1411,1528,636,690,775,838
Canada,Republic of Moldova,17497,18958,8544,9258,8953,9700
Canada,Montenegro,1853,2006,919,996,934,1010
Canada,Montserrat,606,655,278,301,328,354
Canada,Morocco,69227,75009,35883,38881,33344,36128
Canada,Mozambique,1242,1344,591,640,651,704
Canada,Oman,1530,1656,770,834,760,822
Canada,Namibia,1028,1112,482,522,546,590
Canada,Nepal,14301,15495,7272,7880,7029,7615
Canada,Netherlands,87932,95278,44883,48634,43049,46644
Canada,Curaçao,467,505,194,211,273,294
Canada,Aruba,571,617,223,242,348,375
Canada,Sint Maarten (Dutch part),104,111,40,43,64,68
Canada,"Bonaire, Sint Eustatius and Saba",4069,4407,1849,2004,2220,2403
Canada,New Caledonia,218,234,109,118,109,116
Canada,New Zealand,9819,10638,5275,5716,4544,4922
Canada,Nicaragua,9809,10627,4694,5086,5115,5541
Canada,Niger,1023,1107,546,591,477,516
Canada,Nigeria,42169,45690,21687,23499,20482,22191
Canada,Norway,3856,4177,1893,2051,1963,2126
Canada,Pakistan,201014,217807,102542,111109,98472,106698
Canada,Panama,2598,2814,1226,1329,1372,1485
Canada,Papua New Guinea,233,251,99,107,134,144
Canada,Paraguay,7255,7859,3522,3816,3733,4043
Canada,Peru,29433,31890,12863,13937,16570,17953
Canada,Philippines,584697,633547,245426,265931,339271,367616
Canada,Poland,145571,157733,66006,71521,79565,86212
Canada,Portugal,138589,150166,67695,73350,70894,76816
Canada,Guinea-Bissau,109,116,70,76,39,40
Canada,Puerto Rico,501,541,193,208,308,333
Canada,Qatar,2474,2680,1256,1362,1218,1318
Canada,Réunion,293,316,144,156,149,160
Canada,Romania,89756,97253,42516,46067,47240,51186
Canada,Russian Federation,78202,84735,34035,36879,44167,47856
Canada,Rwanda,6067,6572,2836,3073,3231,3499
Canada,Saint Kitts and Nevis,2092,2265,929,1006,1163,1259
Canada,Anguilla,64,68,40,44,24,24
Canada,Saint Lucia,6057,6561,2304,2496,3753,4065
Canada,Saint Pierre and Miquelon,288,311,159,172,129,139
Canada,Saint Vincent and the Grenadines,12865,13939,4816,5219,8049,8720
Canada,Saudi Arabia,19956,21622,10406,11276,9550,10346
Canada,Senegal,7463,8085,4192,4542,3271,3543
Canada,Serbia,33120,35885,16217,17571,16903,18314
Canada,Seychelles,1028,1112,452,489,576,623
Canada,Sierra Leone,3021,3272,1520,1647,1501,1625
Canada,Singapore,11742,12721,5354,5801,6388,6920
Canada,Slovakia,14316,15511,6745,7309,7571,8202
Canada,Viet Nam,168212,182265,77481,83955,90731,98310
Canada,Slovenia,8164,8845,3735,4047,4429,4798
Canada,Somalia,27067,29327,11989,12991,15078,16336
Canada,South Africa,44386,48093,22059,23903,22327,24190
Canada,Zimbabwe,10430,11299,5081,5504,5349,5795
Canada,Spain,10634,11521,5519,5980,5115,5541
Canada,South Sudan,5506,5965,2976,3225,2530,2740
Canada,Sudan,10753,11650,5543,6006,5210,5644
Canada,Suriname,1043,1128,561,607,482,521
Canada,Eswatini,397,429,159,172,238,257
Canada,Sweden,6589,7137,2980,3228,3609,3909
Canada,Switzerland,18923,20503,9890,10717,9033,9786
Canada,Syrian Arab Republic,52635,57031,26420,28627,26215,28404
Canada,Tajikistan,1301,1409,635,689,666,720
Canada,Thailand,14982,16232,5372,5820,9610,10412
Canada,Togo,3329,3606,1903,2062,1426,1544
Canada,Tonga,139,149,55,59,84,90
Canada,Trinidad and Tobago,64636,70035,29129,31563,35507,38472
Canada,United Arab Emirates,20866,22608,11067,11992,9799,10616
Canada,Tunisia,17328,18774,9806,10625,7522,8149
Canada,Turkey,26546,28763,14426,15633,12120,13130
Canada,Turkmenistan,496,536,213,230,283,306
Canada,Turks and Caicos Islands,59,63,30,33,29,30
Canada,Uganda,13128,14224,6352,6883,6776,7341
Canada,Ukraine,72582,78644,33143,35911,39439,42733
Canada,North Macedonia,10236,11090,5046,5468,5190,5622
Canada,Egypt,64223,69587,33907,36739,30316,32848
Canada,United Kingdom,496059,537504,241618,261806,254441,275698
Canada,United Republic of Tanzania,20473,22182,9819,10640,10654,11542
Canada,United States of America,252159,273226,112741,122161,139418,151065
Canada,United States Virgin Islands,89,95,50,55,39,40
Canada,Burkina Faso,1967,2130,978,1060,989,1070
Canada,Uruguay,6494,7036,3233,3504,3261,3532
Canada,Uzbekistan,6345,6874,2960,3208,3385,3666
Canada,Venezuela (Bolivarian Republic of),20652,22375,9367,10148,11285,12227
Canada,Samoa,159,171,80,87,79,84
Canada,Yemen,2941,3185,1465,1587,1476,1598
Canada,Zambia,3692,3999,1798,1949,1894,2050
Canada,Other,3798,4312,1806,1954,1992,2358
Greenland,Micronesia,0,0,0,0,0,0
Greenland,Bulgaria,18,17,12,12,6,5
Greenland,Canada,15,14,10,10,5,4
Greenland,China,11,10,2,2,9,8
Greenland,Denmark,4614,4539,3052,2946,1562,1593
Greenland,Faroe Islands,279,273,229,224,50,49
Greenland,Finland,13,12,4,4,9,8
Greenland,France,14,13,9,9,5,4
Greenland,Germany,58,56,45,44,13,12
Greenland,United Kingdom,15,14,12,12,3,2
Greenland,Iceland,163,159,135,132,28,27
Greenland,Norway,68,65,46,44,22,21
Greenland,Philippines,130,127,51,49,79,78
Greenland,Poland,31,29,23,22,8,7
Greenland,Romania,15,14,13,13,2,1
Greenland,Sweden,87,85,57,55,30,30
Greenland,Thailand,157,153,60,56,97,97
Greenland,United States of America,39,38,24,24,15,14
Greenland,Other,282,281,167,164,115,117
Saint Pierre and Miquelon,Micronesia,0,0,0,0,0,0
Saint Pierre and Miquelon,Canada,181,175,69,67,112,108
